system:index,dsnr,dur,mag,preval,rate,yod,.geo
17465,10.118349075317383,2.0,291.23297119140625,761.3284301757812,145.61648559570312,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94117653813993,13.077192259709468]}"
17466,0.0,1.0,333.065673828125,785.0562744140625,333.065673828125,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.70238251066183,13.551151945916692]}"
17467,2.6826164722442627,2.0,307.2175598144531,405.3489990234375,153.60877990722656,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.42769401863697,14.788797212753185]}"
17468,9.048174858093262,2.0,603.2508544921875,832.1802368164062,301.62542724609375,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.836812610345,13.791082253200575]}"
17469,8.525996208190918,1.0,660.9075317382812,765.4234008789062,660.9075317382812,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80859015371294,13.815894797471623]}"
17470,2.809253692626953,2.0,367.01788330078125,786.3193359375,183.50894165039062,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9537008112255,14.036577972107684]}"
17471,2.99015736579895,1.0,423.8257141113281,812.0739135742188,423.8257141113281,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45506383870375,17.92541886954038]}"
17472,5.169397354125977,1.0,418.1867980957031,638.279541015625,418.1867980957031,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.99027204070724,14.540419293920342]}"
17473,2.9339911937713623,2.0,258.02197265625,423.5592956542969,129.010986328125,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08339401387738,16.6199007751344]}"
17474,5.031235694885254,1.0,431.6184387207031,807.0062255859375,431.6184387207031,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.93726370928229,15.181649468254033]}"
17475,4.30418062210083,2.0,216.04034423828125,413.9223327636719,108.02017211914062,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.13383292967204,16.704550254270046]}"
17476,1.8795260190963745,2.0,242.23973083496094,363.2113952636719,121.11986541748047,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.57872248788814,16.792672436578943]}"
17477,2.987715244293213,1.0,231.2057647705078,497.4492492675781,231.2057647705078,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.73015259284102,14.59924856846384]}"
17478,4.915755748748779,1.0,252.56350708007812,597.6156005859375,252.56350708007812,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.27608677618917,14.347450272125515]}"
17479,20.02427864074707,2.0,548.98681640625,870.0181274414062,274.493408203125,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.89194473864946,13.033893318783644]}"
17480,4.387336254119873,1.0,553.4420166015625,749.8029174804688,553.4420166015625,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77838625121167,14.878377620410467]}"
17481,2.673098564147949,2.0,349.99169921875,611.915771484375,174.995849609375,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39128482976139,14.483130076218682]}"
17482,3.154431104660034,2.0,205.833251953125,533.560302734375,102.9166259765625,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.37951830529786,14.996123229530316]}"
17483,7.4366536140441895,2.0,421.9052734375,457.2689514160156,210.95263671875,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98561986539873,12.950089964171411]}"
17484,3.489863395690918,2.0,610.3007202148438,652.9387817382812,305.1503601074219,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.05292496309131,14.52650094974048]}"
17485,9.863901138305664,2.0,301.58502197265625,459.084228515625,150.79251098632812,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.58207534342924,13.6604895403537]}"
17486,2.450025796890259,2.0,257.7052001953125,650.3447875976562,128.85260009765625,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08335548059107,14.16387856031007]}"
17487,3.4252779483795166,2.0,415.32464599609375,744.2932739257812,207.66232299804688,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.19253046099591,14.011279343751447]}"
17488,3.2014293670654297,1.0,299.2336120605469,730.8607788085938,299.2336120605469,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.06491412581717,14.82776367929448]}"
17489,5.1525678634643555,1.0,400.4833068847656,618.1932373046875,400.4833068847656,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83021962908602,14.410394716429538]}"
17490,5.827973365783691,2.0,488.1850280761719,643.7188110351562,244.09251403808594,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76768424775887,13.941334491160521]}"
17491,3.2547295093536377,1.0,246.7194366455078,738.3065185546875,246.7194366455078,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.45970218642763,14.437233506062876]}"
17492,2.6262879371643066,1.0,274.998779296875,524.5563354492188,274.998779296875,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10766538972175,14.093327863786643]}"
17493,3.2028439044952393,2.0,288.4908142089844,485.86456298828125,144.2454071044922,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.39117861997437,14.80943577623948]}"
17494,3.779261350631714,2.0,264.8262023925781,769.2578125,132.41310119628906,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.81767676386505,13.427949077300838]}"
17495,2.983729600906372,2.0,359.47283935546875,628.2616577148438,179.73641967773438,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.27365530087911,16.559153035351947]}"
17496,19.8704891204834,1.0,289.77142333984375,881.6917724609375,289.77142333984375,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95989803007463,13.543590979923106]}"
17497,2.300246238708496,2.0,412.34600830078125,707.774169921875,206.17300415039062,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.40670437879248,14.570792370408723]}"
17498,5.881224155426025,2.0,352.66412353515625,568.5197143554688,176.33206176757812,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.21628436590423,17.21627757828252]}"
17499,5.284609794616699,2.0,475.9173583984375,611.36865234375,237.95867919921875,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.61551700551098,16.738583493386717]}"
17500,0.0,1.0,246.8953094482422,481.88482666015625,246.8953094482422,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.02014748570163,14.570698753573076]}"
17501,6.184157371520996,1.0,265.27392578125,453.80517578125,265.27392578125,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8977916225377,14.753866291535143]}"
17502,5.340356826782227,2.0,241.30303955078125,882.7559204101562,120.65151977539062,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94796141173762,13.20734690981797]}"
17503,4.643625259399414,1.0,439.04217529296875,781.6613159179688,439.04217529296875,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.93949484134599,14.789014731065814]}"
17504,3.9891433715820312,2.0,424.65521240234375,712.4808959960938,212.32760620117188,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.32253649606187,17.091094763403532]}"
17505,3.5527217388153076,1.0,219.11865234375,778.8427734375,219.11865234375,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.4205821280942,14.511308279182463]}"
17506,2.164445161819458,2.0,212.6065673828125,558.670654296875,106.30328369140625,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77525080128376,13.751377850367401]}"
17507,2.468151330947876,2.0,343.4461669921875,557.6738891601562,171.72308349609375,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.2774644861718,14.694135066722328]}"
17508,4.30729341506958,2.0,407.75494384765625,685.2390747070312,203.87747192382812,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00169020396184,17.974172716535296]}"
17509,7.522988796234131,2.0,208.78228759765625,810.13037109375,104.39114379882812,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.64220013482085,12.5412192425336]}"
17510,3.7488346099853516,2.0,370.49176025390625,601.8853759765625,185.24588012695312,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.07596192656567,13.779810639009074]}"
17511,4.8556413650512695,1.0,310.941162109375,614.5084838867188,310.941162109375,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76019456961934,14.870854038578939]}"
17512,2.617604970932007,2.0,357.5670471191406,618.9209594726562,178.7835235595703,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.36134521848038,15.092203667214266]}"
17513,3.733067274093628,2.0,440.9988708496094,558.8839111328125,220.4994354248047,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49195915711434,14.83194696787887]}"
17514,4.105689525604248,2.0,299.4111022949219,735.29541015625,149.70555114746094,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.46301389737114,14.462404179154143]}"
17515,6.378811836242676,1.0,412.033447265625,632.2039184570312,412.033447265625,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79474050052086,14.872753103818045]}"
17516,4.386277198791504,2.0,699.1506958007812,791.81591796875,349.5753479003906,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.05255514346352,14.648352360729787]}"
17517,5.072120666503906,2.0,353.8491516113281,700.5029907226562,176.92457580566406,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.34213748289736,14.198036613288814]}"
17518,5.460452556610107,2.0,249.63504028320312,369.1602478027344,124.81752014160156,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.6018312870928,16.7842996496396]}"
17519,6.767736911773682,2.0,330.9912109375,719.9278564453125,165.49560546875,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.41324922652576,14.662080476116488]}"
17520,6.49017858505249,1.0,287.07366943359375,776.833984375,287.07366943359375,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.64127355183831,14.13996579683703]}"
17521,4.086709976196289,2.0,245.14755249023438,854.4972534179688,122.57377624511719,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.6753488673083,12.703187151200957]}"
17522,0.0,2.0,427.32720947265625,808.941162109375,213.66360473632812,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8962698207486,14.424591772379573]}"
17523,2.3397228717803955,2.0,271.53521728515625,704.2860107421875,135.76760864257812,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.91186851851332,13.714690835333059]}"
17524,7.81039571762085,2.0,460.7370910644531,765.8468627929688,230.36854553222656,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.23426106980887,17.773506245688065]}"
17525,9.256433486938477,2.0,406.9673156738281,846.65087890625,203.48365783691406,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.34878659654765,12.517555776283311]}"
17526,4.495061874389648,2.0,253.82278442382812,396.0829772949219,126.91139221191406,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.17568348322958,16.698483587155938]}"
17527,3.1122896671295166,2.0,410.6427917480469,781.6534423828125,205.32139587402344,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.56477928050937,15.88461976117885]}"
