magnitude,yod,coordinate,row,col,anthrome,prec_2001,prec_2002,prec_2003,prec_2004,prec_2005,prec_2006,prec_2007,prec_2008,prec_2009,prec_2010,prec_2011,prec_2012,prec_2013,pop_2001,pop_2002,pop_2003,pop_2004,pop_2005,pop_2006,pop_2007,pop_2008,pop_2009,pop_2010,pop_2011,pop_2012,pop_2013,Soil_Grid__bdod_mean,Soil_Grid__cec_mean,Soil_Grid__phh2o_mean,Soil_Grid__soc_mean,tmean_2001,tmean_2002,tmean_2003,tmean_2004,tmean_2005,tmean_2006,tmean_2007,tmean_2008,tmean_2009,tmean_2010,tmean_2011,tmean_2012,tmean_2013,label
520.2149048,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.39699537583597,12.116006393351949]}",8626,30887,26,911,674,714,1066,1208,749,1008,1057,792,900,1131,652,904,0.671032906,0.703848362,0.713648081,0.829238474,0.642015278,0.661227882,0.6518628,0.670942843,0.692441583,0.597887516,0.627348959,0.857418776,0.620282948,141,315,70,73,35893,35947,32949,35863,35916,35891,35894,35858,35900,35947,35876,35973,35970,0
238.7718964,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.71326087172537,13.64458587004754]}",8442,30805,31,696,683,649,888,1316,716,1152,1049,1081,1248,875,655,1057,0.829847693,1.214643359,0.80871594,0.605064511,0.697468758,1.355285168,0.595034778,0.833966672,1.293134093,1.284933329,1.171875238,0.579001427,0.573182046,147,322,73,65,35827,35838,32920,35795,35832,35829,35825,35764,35833,35869,35779,35873,35877,0
328.2168579,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.09752700339067,15.550364978767197]}",8213,30611,25,440,548,447,574,1046,807,967,811,998,956,821,573,685,3.556450129,3.620659113,3.619773388,3.207921743,3.587777376,3.504016161,3.835253,4.435641289,4.23674202,5.119766712,4.072585106,4.235497475,4.400976181,145,403,74,113,35782,35811,32903,35790,35780,35780,35783,35748,35809,35828,35765,35796,35798,0
266.2865601,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17556217910847,13.647577607956734]}",8442,30861,25,895,774,622,982,1583,686,1254,1237,1152,1217,976,679,1157,2.604703665,2.600133896,2.662173748,2.210353374,2.532316923,2.35811758,2.518615723,2.785498381,3.042234421,2.959939003,2.877977848,2.586133003,2.958925009,138,239,68,86,35685,35703,32787,35648,35694,35681,35684,35624,35689,35730,35643,35746,35741,0
433.8538513,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4170290943975,15.953754148242085]}",8165,30890,25,508,547,489,517,998,567,875,718,676,716,428,442,597,6.723624706,8.022834778,7.105843544,5.061280251,6.254367828,6.36833477,5.433922291,6.11515522,6.132087231,8.718183517,8.839109421,11.78982353,8.941511154,152,217,72,117,36229,36252,33255,36195,36178,36208,36198,36186,36270,36248,36237,36284,36222,0
383.9634399,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42527304559621,11.969301614251192]}",8643,30891,26,769,566,606,900,990,643,844,887,668,795,962,555,751,0.180690855,0.182893053,0.192500278,0.142955974,0.156463861,0.534552693,0.147596374,0.181050435,0.180582955,0.15993309,0.136823922,0.204273701,0.151145011,142,315,67,101,35934,35990,32983,35903,35950,35927,35932,35898,35938,35989,35922,36013,36009,0
371.3964844,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94674946773263,15.522509861113528]}",8217,30833,22,484,505,427,514,944,495,819,711,725,729,436,416,553,1.433542252,1.637679338,1.967016578,1.756056905,1.605247736,1.892834425,2.072088003,1.854987144,1.867308021,1.724380493,1.791992664,1.324668765,1.453974009,152,220,70,69,36161,36183,33221,36130,36116,36146,36137,36107,36182,36184,36160,36203,36171,0
448.8808899,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.59146547534183,12.33699248126675]}",8599,30790,11,1479,1439,1397,1625,1630,1555,1860,1551,1453,1368,1545,851,1435,22.20069122,26.54187584,32.9535141,27.61165428,30.29677391,31.63015747,28.53433037,35.30856705,38.24308014,44.38957977,41.63975525,32.97276688,34.40872192,140,281,70,79,35679,35705,32750,35658,35704,35693,35698,35658,35707,35733,35664,35740,35743,0
373.7687378,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.82435401899578,13.904317448110346]}",8411,30938,25,913,767,554,937,1467,562,1177,1105,1023,1006,923,592,980,1.007615447,1.167824149,1.121085405,1.241198182,1.044156909,1.072693825,1.173261881,1.008611798,0.994724631,0.962985575,0.925497472,0.953762233,1.004834652,146,243,70,174,35839,35852,32919,35792,35848,35828,35831,35790,35856,35883,35810,35909,35886,0
212.3054047,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.78027614858317,11.718842959853395]}",8673,30813,25,1616,1456,1409,1744,1642,1700,1985,1464,1505,1472,1726,939,1503,1.761949539,1.765080571,1.701911688,1.656864643,2.005857229,2.417667627,1.823916912,2.543270588,2.452455759,2.341623306,2.603542328,2.801044226,2.566099882,136,296,71,79,35605,35639,32677,35583,35619,35607,35621,35587,35631,35666,35607,35674,35668,0
384.0949097,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64387692355665,13.108482425512312]}",8506,30917,11,1060,767,677,1099,1584,659,1236,1280,1039,1032,1171,714,1147,1.119365215,1.057497025,1.153172255,0.916579306,1.166365981,1.22231102,1.267368436,1.493573785,1.317899942,1.377332091,1.698831797,1.7114501,1.962621689,141,0,0,61,35674,35707,32766,35640,35704,35670,35669,35624,35676,35724,35630,35747,35748,0
333.3057861,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.0455847354155,15.562976432207126]}",8212,30605,25,480,603,487,628,1145,893,1057,879,1091,1048,905,630,760,6.809453487,6.527374268,6.348812103,6.298024178,6.776222229,6.125003815,6.872914314,6.577716827,5.229388237,6.195033073,5.90263176,6.540230751,6.15812254,141,413,72,68,35752,35783,32876,35762,35752,35751,35757,35720,35781,35800,35739,35768,35771,0
260.7984009,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.19224973254778,13.699204075744014]}",8436,30863,25,722,642,468,760,1198,558,1006,996,912,1002,788,536,878,3.96887207,3.984516144,4.146533966,3.299838066,4.775341988,4.397605419,4.576115131,3.739204884,4.222923279,4.944374084,4.365367413,4.769935608,4.258300781,144,286,71,62,35804,35820,32896,35766,35813,35798,35802,35743,35809,35849,35763,35866,35860,0
285.5918274,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.19304859653197,12.368873459600588]}",8595,30863,25,993,770,800,1041,1240,782,1108,1037,860,883,1057,572,942,1.0497787,1.146630645,1.035075903,1.085544825,1.019551039,0.966221631,0.963548362,0.934298873,0.931386948,0.944059789,0.902793825,0.997003078,1.013870239,144,268,68,57,35876,35924,32938,35850,35903,35878,35883,35839,35882,35931,35850,35950,35956,0
273.7692261,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3068937301509,12.4343119344351]}",8587,30876,25,1006,801,876,1207,1414,819,1211,1213,991,1020,1158,679,1144,2.509867191,2.306402683,2.323441505,2.690937519,2.546450615,2.425186872,2.696031094,2.811321735,1.997030973,1.653457642,1.919798613,1.597115874,1.664004445,146,254,69,58,35840,35888,32907,35813,35872,35842,35844,35802,35845,35895,35811,35915,35921,0
224.5013428,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.2714178341199,13.530265595613502]}",8456,30872,25,737,624,500,780,1239,543,1016,1003,866,936,828,545,880,2.316357136,2.232405901,2.262413263,2.579491377,2.112006903,2.320275784,2.45608449,2.259877443,2.229654551,2.341348171,1.843752742,1.682788849,1.710359931,141,198,68,68,35804,35824,32892,35765,35816,35799,35802,35743,35805,35846,35756,35869,35862,0
494.9716492,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9668123139412,12.066914541742932]}",8631,30836,25,1146,975,995,1264,1336,1091,1362,1174,1038,1016,1253,642,1041,3.607975006,2.510545969,3.386998653,2.564263344,3.170501232,3.129428148,3.423454762,2.947549582,2.583452702,2.165333033,2.475582361,1.530810595,2.315242529,139,335,73,73,35790,35835,32855,35767,35814,35797,35803,35764,35809,35848,35778,35864,35861,0
338.0209656,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.10822687603685,11.970486023901655]}",8643,30853,32,1212,976,1115,1413,1525,1139,1484,1181,1141,1155,1331,711,1214,1.617132306,1.81846118,1.370222092,1.530897379,1.71887815,1.537780762,1.643430471,1.711196065,1.229641914,1.663530707,1.593407989,1.591047883,1.76758182,137,308,68,90,35765,35815,32829,35738,35784,35765,35773,35736,35777,35823,35753,35841,35837,1
301.0912476,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.97285842035404,13.927614955690995]}",8408,30956,25,872,711,522,845,1369,516,1068,992,883,882,872,553,845,0.806239247,0.813843846,0.766075969,0.891162097,0.807022989,0.827187896,0.890238404,0.765421987,0.871526241,0.9174335,0.993348598,0.999053895,1.058777571,142,207,69,159,35870,35882,32945,35824,35881,35858,35861,35826,35890,35915,35845,35944,35914,0
347.0027161,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00756394733952,12.213865700018614]}",8614,30840,25,1160,986,1012,1258,1363,1041,1334,1199,1044,1033,1231,641,1075,3.117404699,2.056383371,3.036962271,4.087144375,1.607132912,3.812635422,3.668345451,3.223757744,3.024200439,3.028249264,3.779121399,3.766539574,2.820979834,142,274,69,68,35817,35858,32879,35790,35843,35821,35826,35786,35832,35873,35798,35890,35889,1
453.7891846,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.89462266353286,13.609870023506936]}",8446,30827,25,694,629,577,817,1272,624,1060,995,976,1085,800,587,972,1.933982015,1.920655608,1.793593526,1.73123455,1.709836245,1.874171257,1.762574553,2.474228859,2.406785727,0,2.342783451,0,2.158315897,138,263,73,188,35833,35847,32924,35800,35839,35833,35833,35770,35838,35877,35786,35885,35886,0
310.8988953,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.28935065035597,11.991849890070357]}",8640,30874,26,1079,800,853,1172,1370,900,1191,1118,919,1007,1237,673,984,0.257101357,0.228448048,0.263282984,0.197923213,0.240042478,0.26603964,0.224562332,0.291991413,0.294720948,0.256751806,0.225895852,0.236827508,0.206542194,139,288,67,87,35699,35753,32768,35670,35718,35695,35705,35666,35705,35756,35686,35775,35777,0
359.762207,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.15817703801082,13.580165292777501]}",8450,30858,25,849,745,573,911,1369,674,1183,1170,1065,1174,945,631,1055,1.234849691,1.292176008,1.201761723,1.383155227,1.49399066,1.341154814,1.440211415,1.279132962,1.259277463,1.247943163,1.231047034,1.157946467,1.057459593,137,175,68,91,35698,35720,32798,35664,35709,35696,35700,35638,35701,35742,35652,35757,35758,0
433.0955505,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7880922126508,11.866482970160819]}",8656,30814,25,1523,1363,1387,1716,1635,1642,1913,1494,1454,1411,1702,887,1443,1.648112535,1.576949239,1.641307116,1.660533905,1.67208457,1.626068473,1.712758183,1.705260515,1.494635344,2.319199562,2.210497141,2.258425474,1.947990656,135,317,73,77,35665,35701,32735,35642,35682,35670,35681,35645,35690,35725,35662,35736,35729,0
204.622757,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.7402175305465,12.521909817706524]}",8577,30688,32,3176,3092,3346,3401,3160,3834,3966,3083,3482,3598,3544,2406,3783,0.378557384,0.38923198,0.379011244,0.371408105,0.345280707,0.352397591,0.385566354,0.379934371,0.393436015,0.280965716,0.259543359,0.266857088,0.312082499,119,281,57,209,35438,35444,32517,35420,35457,35456,35455,35441,35480,35490,35441,35476,35482,0
288.1769714,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67842536934185,12.034893550111251]}",8635,30921,32,772,553,556,903,1032,603,808,942,643,818,1047,620,767,0.453241438,0.469475269,0.494134307,0.753628492,0.403093576,0.395486057,0.360700697,0.470615596,0.593910098,0.894697547,0.48944205,0.385935426,0.463264644,139,291,65,107,36050,36104,33089,36013,36067,36036,36040,36012,36049,36101,36036,36130,36123,0
281.7806396,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3168187403366,14.06388678352006]}",8392,30878,25,621,582,393,651,1101,476,907,878,805,888,685,483,706,1.384399533,1.363886356,1.399621725,1.546626925,1.516545415,1.436324596,1.476029873,1.236636519,1.218093038,1.086366415,1.024003029,0.835883498,0.98233813,147,311,71,57,35920,35931,33002,35874,35913,35912,35914,35857,35929,35960,35889,35980,35966,0
303.9742126,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3128590745594,12.040206786088227]}",8635,30877,31,1019,740,775,1096,1326,828,1108,1074,855,930,1183,651,920,0.803403199,0.782626808,1.034485817,0.941415071,0.917546272,0.735331237,0.777972877,1.011935472,1.032325625,0.967314303,0.976835907,0.683749378,0.731344104,138,293,69,75,35783,35837,32847,35753,35803,35781,35787,35750,35789,35840,35767,35860,35860,0
249.5605469,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.24797984071215,12.147446715143012]}",8622,30869,25,1111,868,946,1225,1390,928,1225,1145,995,1045,1235,666,1090,2.613736868,2.633780956,2.616739511,2.55932045,3.062672138,2.461999178,2.375969887,3.007642031,3.187208891,3.556856155,2.727210522,2.779276848,3.211495399,140,303,70,67,35803,35854,32867,35775,35826,35804,35808,35770,35811,35859,35784,35877,35878,0
249.4197388,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01665291784029,13.554641879854987]}",8453,30842,25,837,716,680,995,1528,720,1233,1170,1157,1231,930,632,1191,1.115212679,1.121161461,1.184726596,1.601809263,1.184429526,2.032532454,1.915774822,2.144832134,2.269766808,1.792711973,2.460396051,2.81032443,4.947785378,143,277,71,63,35768,35784,32862,35732,35777,35766,35768,35705,35770,35812,35722,35822,35826,0
241.5249634,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.23897764320039,13.653159917371687]}",8441,30868,25,776,649,506,782,1310,549,1017,1013,916,985,825,563,905,2.07881999,2.122169495,2.164007187,2.43863821,2.639806271,2.258605242,2.255785942,2.150462151,2.357364655,1.833083987,2.365034819,1.654320121,2.062829018,144,241,71,81,35790,35809,32883,35752,35798,35787,35787,35727,35794,35836,35746,35853,35846,0
372.3718872,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.28930347813238,11.935303825980286]}",8647,30874,26,899,670,717,1066,1135,823,1064,1041,815,895,1178,626,852,0.591345906,0.564344525,0.606192708,0.665367007,0.576513588,0.682859004,0.64065975,0.790656626,0.597646713,0.566984236,0.581525505,0.460538089,0.577096343,140,290,69,89,35706,35760,32774,35677,35722,35702,35710,35675,35713,35762,35695,35781,35779,1
891.9849854,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.79420180418833,12.349836988293966]}",8598,30815,25,1229,1121,1119,1346,1455,1188,1496,1295,1178,1112,1273,678,1183,1.41235733,1.455170393,1.462420106,1.298919439,1.301031232,1.284750223,1.358613253,1.258409262,1.550116897,2.309443712,2.951533794,4.200750828,2.654721737,144,259,66,70,35770,35803,32836,35747,35797,35779,35784,35742,35789,35826,35749,35836,35839,0
243.0351105,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18330478084636,13.516463537371822]}",8458,30862,25,729,636,485,761,1153,557,989,990,867,955,807,542,870,2.965085745,2.770610094,2.821298122,2.519333839,2.840189934,2.822864771,2.756502867,2.918228149,2.954302549,2.726540089,2.643067122,2.426972628,3.150127649,140,230,69,65,35771,35793,32865,35736,35784,35769,35771,35708,35773,35816,35724,35832,35829,0
323.5621033,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41056603783382,13.590505843511108]}",8449,30889,25,782,646,502,802,1310,530,1014,1019,889,936,843,551,895,1.486508608,1.529170275,1.610399127,1.801673412,1.601354361,1.79044199,1.951924801,1.552115321,1.568985939,1.507439852,1.384061098,1.368594408,1.362434983,148,180,69,75,35848,35867,32934,35809,35862,35841,35844,35789,35855,35893,35805,35916,35907,0
534.5897217,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63942100754775,12.920299268540841]}",8529,30916,11,975,713,664,1075,1479,627,1144,1208,960,952,1114,696,1096,3.90516901,4.035117626,3.791747093,4.120406151,3.711951971,3.707526922,3.64611721,4.078858376,3.440769196,4.295442581,3.252389908,3.371774197,3.084836245,141,205,66,112,35692,35730,32779,35663,35725,35690,35691,35648,35694,35746,35651,35767,35771,0
839.619873,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1082358958779,12.424330988154745]}",8589,30853,22,1052,856,876,1133,1334,878,1219,1157,958,968,1141,615,1021,1.278035045,1.468048811,1.375863791,1.241348028,1.307425022,1.133553267,1.227396011,1.184167862,1.067141294,1.973866105,1.917443514,1.773835897,1.857565522,144,263,68,83,35851,35893,32914,35823,35878,35853,35857,35812,35858,35903,35822,35921,35927,0
477.4896851,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4204703464904,12.143304093628089]}",8622,30890,26,786,574,612,919,1027,634,862,918,680,787,985,572,792,0.280260354,0.236690506,0.291653126,0.175076619,0.226180732,0.254514009,0.174975753,0.252729654,0.245247498,0.232330233,0.362741947,0.451534986,0.307697713,141,319,70,80,35937,35987,32988,35902,35961,35932,35934,35899,35939,35990,35914,36013,36012,0
370.1929321,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46152357387358,12.045594787758333]}",8634,30895,26,898,643,674,1002,1163,715,955,967,749,873,1157,622,841,0.568232596,0.562759757,0.994637668,0.927929521,0.814668715,0.776192188,0.824533939,0.62349683,0.728616536,0.737890363,1.0720191,0.666821957,0.671295583,142,293,67,77,35882,35938,32939,35851,35903,35875,35881,35848,35886,35937,35867,35962,35960,0
249.748291,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.20155818669578,12.249164312953896]}",8610,30864,31,1044,796,879,1190,1421,872,1230,1151,955,975,1167,656,1048,1.188979745,1.204580545,1.134862423,1.306884527,1.27238369,1.293850422,1.363486528,1.245485067,1.781926155,1.263335705,1.281616449,1.087580442,1.427751064,138,301,68,80,35835,35883,32897,35807,35862,35835,35841,35800,35843,35889,35811,35909,35911,0
279.7782593,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.89351145557431,12.114829479227685]}",8626,30827,22,1244,1078,1106,1391,1449,1219,1501,1296,1155,1105,1343,693,1155,1.671680927,1.668260694,1.760679483,1.740721345,1.78867209,1.71281755,1.605735898,1.759050012,2.017620564,1.750569344,1.317448974,1.46373713,1.719637871,137,305,71,73,35770,35809,32833,35746,35792,35776,35783,35746,35789,35826,35756,35840,35839,0
331.855835,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43635929592065,11.996760749275287]}",8640,30892,26,874,654,643,959,1070,692,896,957,706,843,1085,600,788,0.402003855,0.361118168,0.41052556,0.617140651,0.313446194,0.366834581,0.540696204,0.473590255,0.392452389,0.767270088,0.430886537,0.456204504,0.321094334,142,307,68,118,35869,35924,32924,35837,35887,35862,35868,35834,35872,35924,35856,35945,35944,0
522.5238647,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.45430403560367,13.038761028112432]}",8515,30774,25,1376,1378,1433,1653,1858,1524,1952,1665,1704,1827,1639,1061,1802,7.297021389,7.465091705,6.952688217,4.471104622,6.118721485,5.427854538,4.146278858,5.58836937,5.212861061,6.313247204,6.206256866,5.50038147,5.272032738,0,211,69,0,35613,35626,32699,35587,35633,35622,35622,35573,35629,35661,35577,35657,35669,0
273.6821899,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3524159594249,17.175893843128026]}",8018,30882,25,608,504,602,593,1156,761,723,921,684,881,526,527,798,2.376262665,2.386477709,2.651185036,2.588340998,2.87065053,2.344403505,2.797773123,2.44900465,2.413969994,1.979663372,2.769248009,1.905094147,2.678414106,164,280,72,68,36104,36141,33157,36090,36090,36103,36114,36074,36184,36163,36105,36174,36115,0
351.6096191,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38566533614902,11.964707282626517]}",8644,30886,26,786,579,627,886,978,670,851,856,689,801,974,529,750,0.309203446,0.311354756,0.349103153,0.237823099,0.256207287,0.301491857,0.243843392,0.286436707,0.294011384,0.215047732,0.216546685,0.265514225,0.225965142,141,313,69,103,35920,35974,32971,35888,35936,35913,35920,35886,35925,35976,35908,35998,35996,0
1118.392334,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55690369121038,12.352744958969687]}",8597,30906,32,940,681,752,1122,1331,705,1070,1119,875,985,1121,686,1059,1.597995877,1.542505741,1.373822451,1.45977354,1.357959032,1.367146254,1.386025548,1.354670286,1.304528236,1.257439137,1.488919616,1.595021725,1.40476954,139,318,68,74,35883,35936,32946,35853,35912,35879,35879,35846,35886,35938,35858,35961,35963,0
